build-kai,8,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","8","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","0","128","0","2026-08-13T08:41:05Z","558505986","495895","229.182981","0.203188"
build-base,4,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","4","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","512","0","0","2026-08-13T08:41:07Z","1155500712","175308","443.097959","0.064650"
build-base,4,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","4","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","0","128","0","2026-08-13T08:41:11Z","738069758","2271849","173.426438","0.534571"
build-base,8,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","8","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","512","0","0","2026-08-13T08:41:14Z","715413518","1075254","715.671087","1.074723"
build-base,8,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","8","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","0","128","0","2026-08-13T08:41:17Z","485347472","399498","263.728699","0.216493"
build-kai,4,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","4","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","512","0","0","2026-08-13T08:41:19Z","1140578427","124478","448.895044","0.047150"
build-kai,4,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","4","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","0","128","0","2026-08-13T08:41:23Z","797106587","448547","160.580817","0.089982"
build-kai,8,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","8","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","512","0","0","2026-08-13T08:41:27Z","707770182","85031","723.398665","0.086910"
build-kai,8,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","8","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","0","128","0","2026-08-13T08:41:29Z","575089945","61271","222.573881","0.021823"
build-base,4,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","4","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","512","0","0","2026-08-13T08:41:31Z","1155623809","50678","443.050755","0.019430"
build-base,4,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","4","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","0","128","0","2026-08-13T08:41:36Z","738164828","164921","173.403011","0.037673"
build-base,8,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","8","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","512","0","0","2026-08-13T08:41:39Z","714670099","106479","716.414480","0.106737"
build-base,8,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","8","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","0","128","0","2026-08-13T08:41:41Z","480941478","180662","266.144671","0.098493"
build-kai,4,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","4","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","512","0","0","2026-08-13T08:41:44Z","1140662611","888945","448.862092","0.349149"
build-kai,4,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","4","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","0","128","0","2026-08-13T08:41:48Z","800990891","5233481","159.806627","1.047038"
build-kai,8,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","8","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","512","0","0","2026-08-13T08:41:51Z","707901303","581310","723.264992","0.593649"
build-kai,8,"9558fa44c","10396","CPU","","CPU","/home/gangulysiddhartha22/models/qwen2.5-0.5b-q4_0.gguf","qwen2 1B Q4_0","422782464","630167424","2048","512","8","0x0","0","50","f16","f16","-1","0","layer","0","0","-1","auto","0.00","none","auto","0","0","0","0","0","0","128","0","2026-08-13T08:41:54Z","563123247","291924","227.303745","0.117424"
DONE
